"ISO2","ISO_3","country_agg","region_agg","date","count","cli","cli_weight","cliWHO","cliWHO_weight","cli_local","count_local","weight","count_7days","cli_7days","cli_weight_7days","cliWHO_7days","cliWHO_weight_7days","cli_local_7days","count_local_7days","weight_7days","p_cli","p_cli_weight","p_cliWHO","p_cliWHO_weight","p_cli_local","p_cli_7days","p_cliWHO_7days","p_cli_local_7days","p_cli_smooth","p_cli_weight_smooth","p_cliWHO_smooth","p_cliWHO_weight_smooth","p_cli_local_smooth","slope_cli_smooth_7days","slope_cliWHO_smooth_7days","slope_cli_weight_smooth_7days","slope_cliWHO_weight_smooth_7days","slope_cli_local_smooth_7days"
"IN","IND","India","Manipur",2021-02-20,100,0,0,0,0,8,91,9369395.33582374,1100,4,503361.551778794,0,0,154,973,109330557.305615,0,0,0,0,0.00123819842129701,0.00363636363636364,0,0.0022292025534502,0.0107955234131282,0.0156687362701386,0.00714207215504587,0.0133560182354167,0.00247974265579252,0.000168330778754789,0.000188496058266179,-0.000803787374341762,-0.000699575483668331,-8.26020648806406e-06
"IN","IND","India","Meghalaya",2021-02-20,100,1,326815.036483648,1,326815.036483648,10,93,24536294.4247411,700,5,572439.891010227,1,326815.036483648,106,657,222075086.678094,0.01,0.0133196574358883,0.01,0.0133196574358883,0.00151446312282296,0.00714285714285714,0.00142857142857143,0.00227238621990696,0.00657670853962263,0.00462399499116887,0.00468644821760767,0.00390941879025324,0.0016949567330171,0.000378385638918923,0.000342450253563829,0.000324145893259292,0.000275351424461447,-4.78293080328397e-05
"IN","IND","India","Mizoram",2021-02-20,100,2,220491.284231139,0,0,9,95,9131260.87568802,800,14,1018222.50465416,8,456217.329820055,127,751,64650991.1020496,0.02,0.0241468606836321,0,0,0.00133432171979244,0.0175,0.01,0.00238180079143302,0.0153708816959644,0.0176633996466594,0.00783176658150064,0.00693550851746223,0.00216247746481306,-6.98750423115235e-05,-0.000474775775887072,0.000206552197146794,-0.000374912926404428,-7.01694805302458e-05
"IN","IND","India","Nagaland",2021-02-20,100,2,104501.489469933,0,0,6,93,9911883.97914827,1100,10,522507.447349663,0,0,88,1006,123933423.041092,0.02,0.0105430501093206,0,0,0.000908677873693776,0.00909090909090909,0,0.00123204435359673,0.00698477923962381,0.00396747157812335,0.000203951609341833,0.000102383892004122,0.00164424873298504,-5.09413989412812e-05,-6.23531397127816e-05,6.63634603402746e-05,-3.16773754559825e-05,2.61657790988896e-05
"IN","IND","India","NCT of Delhi",2021-02-20,145,1,59946.6954313086,0,0,13,137,13267856.2116143,1381,8,818720.456376888,0,0,112,1310,118415919.949584,0.00689655172413793,0.00451819001315624,0,0,0.00133648606970289,0.0057929036929761,0,0.00120417159445221,0.00608972822164845,0.0044820033645146,0.0011146597365267,0.000601768256188539,0.00185164788678056,0.000161339710667054,6.09377138498575e-05,3.35548813624899e-05,1.84631016053583e-05,7.41401089985031e-06
"IN","IND","India","Odisha",2021-02-20,111,2,373997.338754664,0,0,10,99,25996428.4706516,1131,15,5972721.88905977,3,748399.629465059,93,1039,268364224.738309,0.018018018018018,0.014386489250894,0,0,0.00142267747901551,0.013262599469496,0.0026525198938992,0.00126069216066369,0.0107440713230633,0.011875991824337,0.00221535487097324,0.00222590607316012,0.00171802839731296,-2.71322675826238e-05,1.60722727001692e-05,2.07126731535837e-06,1.70271450989465e-05,3.60233626078359e-06
"IN","IND","India","Punjab",2021-02-20,100,1,58990.4107808975,0,0,7,93,27369947.5496321,1100,8,1020248.42921749,0,0,162,1025,295199329.081902,0.01,0.00215529864183794,0,0,0.00106012418597607,0.00727272727272727,0,0.00222603916180007,0.00905006638602149,0.00743398354847205,0.00206223286163084,0.00124155332239879,0.0020865244638929,2.01602411892789e-05,5.21463213567037e-05,5.03151798970269e-05,3.32352191690505e-05,1.18484906272329e-05
"IN","IND","India","Rajasthan",2021-02-20,182,2,239895.947652935,1,85240.8956504953,18,170,43351161.1673805,1610,21,5446997.47647535,11,1477607.09700418,243,1507,428022285.426282,0.010989010989011,0.00553378366790887,0.00549450549450549,0.00196628863806847,0.00149130074565037,0.0130434782608696,0.00683229813664596,0.00227109171285176,0.0119681754877343,0.0112103904473429,0.0054178010424992,0.00367132445622891,0.00193812784893837,0.000155763088637434,9.90064044746962e-05,0.000118459221260338,3.4077280293777e-05,4.87168995827412e-06
"IN","IND","India","Tamil Nadu",2021-02-20,202,2,633795.551407208,1,528624.351128142,23,194,51339676.9473669,1876,11,2400104.46067422,2,696175.447631731,245,1806,461207042.392389,0.0099009900990099,0.0123451410116384,0.00495049504950495,0.0102966045475916,0.00166981269057645,0.005863539445629,0.00106609808102345,0.00191068893984059,0.00576377771601869,0.00461307516999948,0.00122421401474921,0.00120862067691263,0.00186333315626769,-1.21780862874805e-05,7.97611240368744e-06,-4.25962928171934e-06,-1.58152699020582e-05,-7.79606724690515e-06
"IN","IND","India","Telangana",2021-02-20,161,2,79235.0715759992,1,30056.4355260845,11,151,23925468.5483777,1519,8,550908.055365886,4,252689.823071141,215,1452,188436285.824708,0.0124223602484472,0.00331174586678562,0.0062111801242236,0.00125625274444719,0.00102602369181979,0.00526662277814352,0.00263331138907176,0.00208551584992046,0.00742251580654322,0.00779871617204331,0.00258333381859616,0.00306690171799514,0.0021200030555165,8.35247576071043e-05,5.64851419477362e-05,0.000126449511364542,2.72642086537726e-05,-6.48370956910521e-06
"IN","IND","India","Tripura",2021-02-20,100,3,146290.771419403,1,42669.4704590557,23,91,17970110.9297325,900,21,2079779.19310758,4,170677.881836223,183,826,169191056.000224,0.03,0.00814078288060857,0.01,0.00237446895157764,0.00355982046122891,0.0233333333333333,0.00444444444444444,0.00312041741977287,0.0173016917900095,0.00845934152714254,0.00289856100297296,0.00067788357593413,0.00271903665583494,0.000149152147918617,7.09052748940263e-05,5.24131847743364e-05,1.60726928285355e-05,3.96923225627399e-06
"IN","IND","India","Uttar Pradesh",2021-02-20,259,2,1185746.7626246,0,0,51,237,105939004.463108,2307,15,6735226.1375744,6,2297043.90486274,272,2115,992556691.022497,0.00772200772200772,0.0111927308419962,0,0,0.00303084328757354,0.00650195058517555,0.00260078023407022,0.00181134085838911,0.0087359350645357,0.00712555011492661,0.00277460984996929,0.00216874463929753,0.00166035603730128,0.000165576374920782,3.41700221952136e-05,0.000122242452192496,5.07564193863536e-05,-6.80553984872575e-06
"IN","IND","India","Uttarakhand",2021-02-20,100,1,184770.857746005,0,0,9,94,11536925.4361603,1100,7,654708.325274892,4,276053.150598652,137,1021,127566120.798715,0.01,0.0160156064775174,0,0,0.00134851663170512,0.00636363636363636,0.00363636363636364,0.00188988977942089,0.0106441650657118,0.00704941407736845,0.00227891264004955,0.00207361692078872,0.0015862964553299,0.000250755377284314,-3.56724013534001e-05,-9.05453804855609e-06,-0.000204487517448398,-6.5757977824202e-06
"IN","IND","India","West Bengal",2021-02-20,283,1,43397.3912307408,0,0,52,267,43001637.9027791,2120,19,4309890.21053089,8,3095518.37407031,341,1965,471820688.84084,0.00353356890459364,0.00100920321520907,0,0,0.00274305006066361,0.0089622641509434,0.00377358490566038,0.0024441816292155,0.00948549587582124,0.00871455184344639,0.00335133519128762,0.00311957596923574,0.00221044510543753,0.000146362142531366,0.000112897461318143,0.000183385813733442,3.1797045145333e-05,-3.28444923403389e-05
"IN","IND","India","Andhra Pradesh",2021-02-21,194,4,914969.138745999,1,29165.7020667529,26,183,26280451.0661688,1509,15,2732079.22668363,2,152926.789980017,277,1441,234936404.284181,0.0206185567010309,0.0348155797037994,0.00515463917525773,0.00110978696649154,0.00200107750327099,0.0099403578528827,0.00132538104705103,0.0027074312635005,0.00863602070682271,0.00847635749210181,0.00150883380881328,0.000960681390794028,0.00200739330786247,4.00136046526301e-05,6.56464033435405e-05,-3.5657612893565e-05,2.79510788159288e-05,-5.03926329815976e-06
"IN","IND","India","Arunachal Pradesh",2021-02-21,100,1,74690.6697414067,0,0,12,92,17213312.9230585,800,4,298762.678965627,0,0,91,731,124543979.239976,0.01,0.00433912228722416,0,0,0.00183710961420698,0.005,0,0.00175333808597137,0.00780981168954033,0.00464730107875643,0.00022960687504184,0.000285173320013282,0.00231412756066379,0.000439533881139122,2.74745925202778e-05,0.000301959240712959,3.40570775816932e-05,1.83049972063897e-05
"IN","IND","India","Assam",2021-02-21,100,3,426868.133720984,0,0,20,92,20412528.5774101,1000,21,4406551.46053348,7,2220780.13875331,176,906,265879930.108399,0.03,0.0209120654553981,0,0,0.00306184935701163,0.021,0.007,0.00273606317818611,0.0140057198920766,0.013553932820473,0.00402494225757908,0.00412259062389294,0.00212047281972519,4.09828496321785e-05,-3.20956455492291e-05,0.000377096087444808,-3.77451275277345e-05,-2.01281543554036e-05
"IN","IND","India","Bihar",2021-02-21,175,1,387815.625827182,1,387815.625827182,16,157,68018565.9961911,1482,16,7705155.35543237,5,4274847.9684424,169,1328,540879451.93612,0.00571428571428571,0.00570161425997865,0.00571428571428571,0.00570161425997865,0.00143536377500673,0.0107962213225371,0.00337381916329285,0.00179238079076871,0.0180186424451536,0.0178402369440745,0.00591420426300714,0.00755806782679714,0.00179088373344431,0.000432702884484465,0.000192858282531526,0.000404723821222806,0.000144092928499492,2.53319503513878e-05
"IN","IND","India","Chandigarh",2021-02-21,100,0,0,0,0,8,95,10929478.0210838,1000,11,805266.856327915,0,0,112,953,126630593.912911,0,0,0,0,0.00118606375092661,0.011,0,0.00165526210779894,0.00930604812636495,0.0079933626338749,0.00273052399657236,0.000835711509313795,0.00213093615648888,2.61545115607851e-05,0.000156965615413014,-0.000184507963239638,3.96948183472643e-06,-1.11587558117996e-06
"IN","IND","India","Chhattisgarh",2021-02-21,100,0,0,0,0,8,98,22035642.6632555,1000,10,2354525.54449862,5,1583603.01760451,148,921,283014764.493062,0,0,0,0,0.00114975567691865,0.01,0.005,0.00226330840635561,0.00869341409944556,0.00582804677045805,0.00330887786222497,0.00277974914478932,0.00198318789460465,-0.000198152173947531,-3.80289738663494e-05,-4.55884372142617e-05,1.66410974118784e-06,-6.6098244231914e-07
"IN","IND","India","Goa",2021-02-21,100,0,0,0,0,19,98,9204552.83610708,1000,3,60156.6603155844,3,60156.6603155844,168,980,78772810.2821909,0,0,0,0,0.00273066973268181,0.003,0.003,0.00241448692152917,0.00709754704267815,0.014857732680823,0.00642988483805773,0.013867735167554,0.00233272182309472,8.39382622526794e-05,7.02741489300497e-05,0.000942397687784407,0.000942002483904668,-1.10610949932676e-05
"IN","IND","India","Gujarat",2021-02-21,199,5,2750545.34974563,2,2350366.51691389,22,183,46174197.772786,1663,11,3493001.78807595,4,2653785.78835187,202,1562,329670970.738778,0.0251256281407035,0.0595688822419941,0.0100502512562814,0.0509021624691689,0.00169321942584469,0.00661455201443175,0.00240529164161155,0.00182142792735929,0.00780021538827511,0.0070782585422155,0.00249458025818994,0.00369556830672124,0.00208551502801641,0.000169177679443319,-4.67169527217991e-06,0.000119818794184825,1.9323855742326e-05,1.52027980079513e-06
"IN","IND","India","Haryana",2021-02-21,127,1,39090.6380055563,0,0,17,123,15834305.8445411,1165,10,1113721.36624995,2,675561.167360407,112,1117,141118797.207665,0.0078740157480315,0.00246873076656106,0,0,0.00194663918470171,0.00858369098712446,0.00171673819742489,0.00141223347245514,0.00941603285048446,0.00713125694584292,0.00339325056690965,0.00380884387256095,0.00160719741572252,7.70697877012171e-05,2.07091261166628e-05,-1.74614603144046e-06,-2.77693701881783e-05,-3.30909376883667e-06
"IN","IND","India","Himachal Pradesh",2021-02-21,100,1,89924.5851974563,1,89924.5851974563,12,95,12592022.5473269,1000,19,1416280.44401136,8,575432.782832219,122,953,126083776.603128,0.01,0.00714139327971155,0.01,0.00714139327971155,0.00177909562638992,0.019,0.008,0.00180305336742385,0.0109033900650047,0.00667513371171551,0.00410975749341475,0.00251309892632775,0.00181527204903312,-4.29947130531028e-05,-8.94411567262489e-05,1.8915172706006e-05,-1.32346195290291e-05,-8.07512284578703e-06
"IN","IND","India","Jammu and Kashmir",2021-02-21,100,1,28408.8020512866,0,0,31,94,7092690.28588991,1000,5,214204.269771036,1,41912.9991262923,252,927,106181304.45842,0.01,0.00400536339614358,0,0,0.00464489062031765,0.005,0.001,0.00382879803090387,0.0076930203634842,0.00507273304013231,0.00273650382604851,0.0022204757695221,0.00327421522660686,-3.13240034924586e-05,-2.28288001663349e-05,7.00174757319952e-06,3.23504719633851e-06,-2.89029010215684e-05
"IN","IND","India","Jharkhand",2021-02-21,100,0,0,0,0,16,96,27206300.2072097,1000,10,1847620.82888446,2,212231.000742548,97,941,263033337.920778,0,0,0,0,0.00234741784037559,0.01,0.002,0.00145185673017916,0.0136629807229243,0.0121264064887571,0.00449917099485804,0.00478420723804891,0.00127990904216506,9.0195814347562e-06,0.000117398735463511,0.000131197793035178,0.000166461662897516,1.35987135984311e-05
"IN","IND","India","Karnataka",2021-02-21,265,0,0,0,0,28,257,33353318.9516968,1882,7,599022.788182281,4,336427.324717985,213,1811,287895071.592861,0,0,0,0,0.00153449882172412,0.00371944739638682,0.00212539851222104,0.00165654334621756,0.00505222313223789,0.00439997388349077,0.00170271305415119,0.0016458427089336,0.00137385691224556,7.16975778960805e-05,4.90767109538808e-06,0.000112251024071259,2.59764903001716e-05,-1.2129586627876e-05
"IN","IND","India","Kerala",2021-02-21,213,2,101690.335503369,1,78797.2610495574,38,200,29054880.5690694,1750,23,3780139.51819284,8,1397033.3320746,635,1660,243474351.256325,0.00938967136150235,0.00349993989001709,0.00469483568075117,0.00271201462564061,0.00267605633802817,0.0131428571428571,0.00457142857142857,0.0053877481758018,0.0114085149670875,0.0107021784987759,0.00355745252908006,0.00340440275895552,0.00440292451694551,-0.000217039971375964,3.08302588060368e-05,-0.000270632191178327,-2.01908423479753e-05,-5.95456133309698e-05
"IN","IND","India","Madhya Pradesh",2021-02-21,168,0,0,0,0,33,152,42232842.2094071,1384,15,3182718.27533768,5,1225429.55975882,158,1279,384877403.093981,0,0,0,0,0.00305782060785767,0.0108381502890173,0.00361271676300578,0.00173991564712749,0.0104891371574234,0.00770681343692118,0.00479063289113506,0.00397162447736936,0.00198613497683439,9.01709235987878e-05,0.000104720434002077,-1.66072371975205e-05,-4.41840590401484e-06,9.64239678585895e-06
"IN","IND","India","Maharashtra",2021-02-21,326,3,247445.8151411,1,94021.6466144307,45,306,67318726.4483052,2474,21,3002430.58057534,7,1781323.82771754,322,2372,586517249.425253,0.00920245398773006,0.0036757352403438,0.00306748466257669,0.00139666407216766,0.00207125103562552,0.00848827809215845,0.00282942603071948,0.00191197776880507,0.00598099841494705,0.00490100650641153,0.00207830914360972,0.00196961706353609,0.00217022475993654,5.71472327242946e-05,2.14162753946887e-05,1.63738055572352e-05,6.34713628346391e-06,2.80294711834696e-05
"IN","IND","India","Manipur",2021-02-21,100,1,13394.5339534802,1,13394.5339534802,19,91,8918536.78506399,1000,3,327073.375257006,1,13394.5339534802,140,889,97961452.2858921,0.01,0.00150187573099572,0.01,0.00150187573099572,0.00294072125058041,0.003,0.001,0.00221803260507929,0.0109772612545299,0.0149235530251138,0.00731936543513976,0.0126978305570925,0.00247009749138786,0.000175065144844591,0.000187738993664621,-0.000793542163420343,-0.000694475362200818,-8.88248164403285e-06
"IN","IND","India","Meghalaya",2021-02-21,100,0,0,0,0,10,93,23331027.7872795,700,5,572439.891010227,1,326815.036483648,100,656,212457703.927954,0,0,0,0,0.00151446312282296,0.00714285714285714,0.00142857142857143,0.00214702851253865,0.00691012741303112,0.00492914422835779,0.00497474827204587,0.00413378849352988,0.00164813190162405,0.000432672136686972,0.000391473627256998,0.000378363404155595,0.000312328769700101,-5.66174989058297e-05
"IN","IND","India","Mizoram",2021-02-21,100,2,220491.284231139,0,0,9,94,9562901.28750164,800,14,1124659.45643028,6,342162.997365041,113,751,67569525.9757933,0.02,0.0230569444985606,0,0,0.00134851663170512,0.0175,0.0075,0.00211924007426717,0.0153060740816016,0.0178451840474944,0.00735797683834574,0.00658513372780412,0.00209251216703586,-7.3866016476577e-05,-0.000481292050314931,0.000198430033707155,-0.000374510439296241,-7.07302305605602e-05
"IN","IND","India","Nagaland",2021-02-21,100,2,104501.489469933,0,0,6,91,9720205.68539716,1000,12,627008.936819596,0,0,78,914,109097981.422475,0.02,0.0107509545427549,0,0,0.00092864881597276,0.012,0,0.00120196011957962,0.00695852555705441,0.00406605438107303,0.000167570697046333,8.39498044229369e-05,0.00166994230165639,-4.15151494018667e-05,-5.4344261504485e-05,7.57452289379725e-05,-2.75778848561406e-05,2.62891782880324e-05
"IN","IND","India","NCT of Delhi",2021-02-21,164,0,0,0,0,15,157,12708526.2141563,1295,7,781085.659396464,0,0,107,1228,110885303.867197,0,0,0,0,0.00134565353906881,0.00540540540540541,0,0.00122723310547323,0.00626006311306425,0.00452137494827547,0.00118964202551282,0.000638625408473801,0.00186497063121077,0.0001651144428413,6.5342785169266e-05,3.61511870437839e-05,2.40993594056381e-05,9.17069009842547e-06
"IN","IND","India","Odisha",2021-02-21,125,0,0,0,0,10,116,28288429.5581703,1056,12,4897483.14336197,2,267115.581696577,94,974,245822457.118777,0,0,0,0,0.00121418164157358,0.0113636363636364,0.00189393939393939,0.00135928507389305,0.0106691485115528,0.0117907730991078,0.00222446600841529,0.00224385305941742,0.00172717890222413,-4.15823082192194e-05,1.42334658148605e-05,-2.44742487281793e-05,1.73698631125562e-05,5.5427023268142e-06
"IN","IND","India","Punjab",2021-02-21,101,1,92536.6090654874,1,92536.6090654874,10,93,22882690.0022829,1001,8,963799.131690042,1,92536.6090654874,143,934,265868847.160888,0.0099009900990099,0.00404395676628295,0.0099009900990099,0.00404395676628295,0.00151446312282296,0.00799200799200799,0.000999000999000999,0.00215640739512019,0.00906467600478725,0.00751433741905686,0.00212699397657881,0.00129559707871786,0.0020969201134128,1.85941755243556e-05,5.55273937882459e-05,6.04643282334772e-05,3.86298325325392e-05,1.13899063319319e-05
"IN","IND","India","Rajasthan",2021-02-21,171,2,427913.814921925,1,65941.1190853491,43,159,39741225.5827981,1510,21,5443930.40151542,11,1521179.83260068,247,1416,394559429.080847,0.0116959064327485,0.0107675042389017,0.00584795321637427,0.00165926234328042,0.00380901762777925,0.0139072847682119,0.00728476821192053,0.00245683138378292,0.012062851947582,0.011277366066519,0.00547098901814205,0.00370625551213961,0.00193716548851144,0.000138635059937318,8.61170265805169e-05,0.000104174101415888,3.40981475124026e-05,3.16939686493373e-06
